"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094728","2021-03-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","    6",",,W","  -60",",,W","","","",""," -172",",,W","10196",",,W","10146",",,W","  -61",",,W","   48",",,W","","","","","","","","","","","","","","","","","","","","","   31",",,W","   24",",,W","   42",",,W","","","","","","","","","  300",",,W","  310",",,W","","","","","","","","","","","  112",",,W","  174",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","    0",",,W","","","","","  -78",",,W","10122",",,W","10071",",,W","    6",",,W","   27",",,W","","","","","","","","","","","","","","","","","","","","","   38",",,W","   27",",,W","   47",",,W","","","","","","","","","  280",",,W","  250",",,W","","","","","","","","","","","   67",",,W","  103",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   72",",,W","  -27",",,W","","","","","  -83",",,W","10102",",,W","10051",",,W","   -6",",,W","   47",",,W","","","","","","","","","","","","","","","","","","","","","   43",",,W","   30",",,W","   63",",,W","","","","","","","","","  300",",,W","  310",",,W","","","","","","","","","","","  103",",,W","  157",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   28",",,W","  -49",",,W","","","",""," -167",",,W","10119",",,W","10068",",,W","  -50",",,W","   52",",,W","","","","","","","","","","","","","","","","","","","","","   30",",,W","   17",",,W","   46",",,W","","","","","","","","","  300",",,W","  300",",,W","","","","","","","","","","","   94",",,W","  157",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   11",",,W","  -16",",,W","","","",""," -117",",,W","10183",",,W","10132",",,W","  -33",",,W","   39",",,W","","","","","","","","","","","","","","","","","","","","","   42",",,W","   36",",,W","   54",",,W","","","","","","","","","  290",",,W","  290",",,W","","","","","","","","","","","   76",",,W","  130",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   50",",,W","  -16",",,W","","","",""," -117",",,W","10261",",,W","10207",",,W","  -28",",,W","   32",",,W","","","","","","","","","","","","","","","","","","","","","   40",",,W","   33",",,W","   51",",,W","","","","","","","","","  270",",,W","  270",",,W","","","","","","","","","","","   67",",,W","   94",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   61",",,W","  -32",",,W","","","",""," -128",",,W","10295",",,W","10244",",,W","  -28",",,W","   22",",,W","","","","","","","","","","","","","","","","","","","","","   34",",,W","   24",",,W","   48",",,W","","","","","","","","","  250",",,W","  220",",,W","","","","","","","","","","","   54",",,W","   81",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  178",",,W","   56",",,W","","","","","  -67",",,W","10268",",,W","10213",",,W","   44",",,W","   33",",,W","","","","","","","","","","","","","","","","","","","","","   29",",,W","   23",",,W","   41",",,W","","","","","","","","","  300",",,W","  240",",,W","","","","","","","","","","","   67",",,W","  107",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","   50",",,W","","","","","    0",",,W","10322",",,W","10274",",,W","   50",",,W","   27",",,W","","","","","","","","","","","","","","","","","","","","","   58",",,W","   42",",,W","   86",",,W","","","","","","","","","  140",",,W","  150",",,W","","","","","","","","","","","   58",",,W","   85",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","   67",",,W","","","","","   44",",,W","10227",",,W","10190",",,W","   94",",,W","   12",",,W","","","","","","","","","","","","","","","","","","","","","   56",",,W","   28",",,W","   93",",,W","","","","","","","","","  220",",,W","  200",",,W","","","","","","","","","","","   63",",,W","  103",",,W","","","","","    1",",,W","","","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","  111",",,W","","","","","  -22",",,W","10173",",,W","10129",",,W","   83",",,W","   33",",,W","","","","","","","","","","","","","","","","","","","","","   30",",,W","   13",",,W","   58",",,W","","","","","","","","","  300",",,W","  290",",,W","","","","","","","","","","","   81",",,W","  139",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-13","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","    6",",,W","","","",""," -133",",,W","10220",",,W","10169",",,W","    0",",,W","   36",",,W","","","","","","","","","","","","","","","","","","","","","   24",",,W","   18",",,W","   33",",,W","","","","","","","","","  310",",,W","  290",",,W","","","","","","","","","","","  103",",,W","  161",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-14","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","   -5",",,W","","","",""," -106",",,W","10163",",,W","10108",",,W","    6",",,W","   49",",,W","","","","","","","","","","","","","","","","","","","","","   30",",,W","   22",",,W","   36",",,W","","","","","","","","","  300",",,W","  300",",,W","","","","","","","","","","","  107",",,W","  179",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-15","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   39",",,W","  -43",",,W","","","",""," -194",",,W","10257",",,W","10200",",,W","  -50",",,W","   38",",,W","","","","","","","","","","","","","","","","","","","","","   23",",,W","   12",",,W","   70",",,W","","","","","","","","","  300",",,W","  300",",,W","","","","","","","","","","","  112",",,W","  170",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-16","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","   28",",,W","  -16",",,W","","","",""," -111",",,W","10251",",,W","10200",",,W","  -28",",,W","   21",",,W","","","","","","","","","","","","","","","","","","","","","   45",",,W","   23",",,W","   79",",,W","","","","","","","","","   50",",,W","   50",",,W","","","","","","","","","","","   58",",,W","   72",",,W","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-17","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","   11",",,W","","","","","    6",",,W","10213",",,W","10163",",,W","   33",",,W","   13",",,W","","","","","","","","","","","","","","","","","","","","","   71",",,W","   61",",,W","   79",",,W","","","","","","","","","  140",",,W","  160",",,W","","","","","","","","","","","   36",",,W","   54",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-18","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  152",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","   50",",,W","","","","","   50",",,W","10132",",,W","10091",",,W","   61",",,W","   27",",,W","","","","","","","","","","","","","","","","","","","","","   86",",,W","   73",",,W","   93",",,W","","","","","","","","","   20",",,W","   40",",,W","","","","","","","","","","","   76",",,W","  130",",,W","","","","","    1",",,W","","","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-19","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","   18",",,W,2400","    0","T,,W,2400","    0",",,W,2400","   61",",,W","   -5",",,W","","","",""," -117",",,W","10217",",,W","10156",",,W","  -17",",,W","   51",",,W","","","","","","","","","","","","","","","","","","","","","   36",",,W","   20",",,W","   88",",,W","","","","","","","","","   10",",,W","   10",",,W","","","","","","","","","","","  103",",,W","  157",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-20","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  150",",,W","    6",",,W","","","","","  -89",",,W","10332",",,W","10278",",,W","   17",",,W","   12",",,W","","","","","","","","","","","","","","","","","","","","","   31",",,W","   17",",,W","   46",",,W","","","","","","","","","  270",",,W","  260",",,W","","","","","","","","","","","   45",",,W","   72",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-21","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","   56",",,W","","","","","  -61",",,W","10332",",,W","10281",",,W","   44",",,W","   14",",,W","","","","","","","","","","","","","","","","","","","","","   32",",,W","   13",",,W","   66",",,W","","","","","","","","","  140",",,W","  140",",,W","","","","","","","","","","","   45",",,W","   67",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-22","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","   56",",,W","","","","","    6",",,W","10288",",,W","10237",",,W","   61",",,W","   17",",,W","","","","","","","","","","","","","","","","","","","","","   54",",,W","   19",",,W","   76",",,W","","","","","","","","","  140",",,W","  140",",,W","","","","","","","","","","","   45",",,W","   67",",,W","","","","","","","","","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-23","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  189",",,W","   61",",,W","","","","","   50",",,W","10251",",,W","10207",",,W","   83",",,W","   21",",,W","","","","","","","","","","","","","","","","","","","","","   65",",,W","   45",",,W","   93",",,W","","","","","","","","","  140",",,W","  150",",,W","","","","","","","","","","","   54",",,W","   85",",,W","","","","","    1",",,W","","","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-24","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  323",",,W,2400","    0",",,W,2400","    0",",,W,2400","  133",",,W","   83",",,W","","","","","   72",",,W","10207",",,W","10152",",,W","   89",",,W","   18",",,W","","","","","","","","","","","","","","","","","","","","","   83",",,W","   67",",,W","   97",",,W","","","","","","","","","   70",",,W","   70",",,W","","","","","","","","","","","   45",",,W","   63",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-25","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","   94",",,W","","","","","  117",",,W","10169",",,W","10119",",,W","  128",",,W","   16",",,W","","","","","","","","","","","","","","","","","","","","","   84",",,W","   68",",,W","   97",",,W","","","","","","","","","  230",",,W","  230",",,W","","","","","","","","","","","   63",",,W","   85",",,W","","","","","    1",",,W","","","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-26","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","   48",",,W,2400","    0",",,W,2400","    0",",,W,2400","  278",",,W","  111",",,W","","","","","   83",",,W","10085",",,W","10030",",,W","  128",",,W","   36",",,W","","","","","","","","","","","","","","","","","","","","","   61",",,W","   25",",,W","   93",",,W","","","","","","","","","  210",",,W","  220",",,W","","","","","","","","","","","  125",",,W","  197",",,W","","","","","    1",",,W","","","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-27","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  206",",,W","  100",",,W","","","","","   39",",,W","10193",",,W","10142",",,W","   94",",,W","   25",",,W","","","","","","","","","","","","","","","","","","","","","   50",",,W","   33",",,W","   62",",,W","","","","","","","","","  240",",,W","  210",",,W","","","","","","","","","","","   67",",,W","  107",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-28","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  193",",,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","   89",",,W","","","","","   89",",,W","10068",",,W","10034",",,W","  106",",,W","   30",",,W","","","","","","","","","","","","","","","","","","","","","   83",",,W","   45",",,W","   93",",,W","","","","","","","","","  210",",,W","  190",",,W","","","","","","","","","","","   94",",,W","  143",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-29","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  128",",,W","   72",",,W","","","","","  -56",",,W","10163",",,W","10112",",,W","   33",",,W","   45",",,W","","","","","","","","","","","","","","","","","","","","","   35",",,W","   24",",,W","   54",",,W","","","","","","","","","  220",",,W","  230",",,W","","","","","","","","","","","  116",",,W","  170",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-30","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  161",",,W","   56",",,W","","","","","  -11",",,W","10274",",,W","10224",",,W","   56",",,W","   27",",,W","","","","","","","","","","","","","","","","","","","","","   47",",,W","   30",",,W","   74",",,W","","","","","","","","","   90",",,W","  100",",,W","","","","","","","","","","","   72",",,W","  112",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-03-31","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","   89",",,W,2400","    0",",,W,2400","    0",",,W,2400","  194",",,W","  100",",,W","","","","","  106",",,W","10166",",,W","10135",",,W","  122",",,W","   22",",,W","","","","","","","","","","","","","","","","","","","","","   79",",,W","   56",",,W","   93",",,W","","","","","","","","","  110",",,W","  120",",,W","","","","","","","","","","","   58",",,W","   85",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-04-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   33",",,W","","","","","  -11",",,W","10112",",,W","10047",",,W","   39",",,W","   48",",,W","","","","","","","","","","","","","","","","","","","","","   59",",,W","   32",",,W","   93",",,W","","","","","","","","","  250",",,W","  230",",,W","","","","","","","","","","","   94",",,W","  143",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-04-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   39",",,W","  -21",",,W","","","",""," -117",",,W","10217",",,W","10159",",,W","  -28",",,W","   43",",,W","","","","","","","","","","","","","","","","","","","","","   38",",,W","   28",",,W","   56",",,W","","","","","","","","","  240",",,W","  230",",,W","","","","","","","","","","","   72",",,W","  134",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-04-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","    0",",,W","","","","","","","","","","","","","   27",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  240",",,W","","","","","","","","","","","","","   40",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-04-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  183",",,W","   72",",,W","","","","","","","","","","","","","   18",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  290",",,W","","","","","","","","","","","","","   45",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-04-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","   89",",,W","","","","","","","","","","","","","   39",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  240",",,W","  240",",,W","","","","","","","","","","","   63",",,W","  130",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-04-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  211",",,W","   83",",,W","","","","","  -89",",,W","10139",",,W","10091",",,W","   56",",,W","   24",",,W","","","","","","","","","","","","","","","","","","","","","   22",",,W","    7",",,W","   39",",,W","","","","","","","","","  240",",,W","  230",",,W","","","","","","","","","","","   67",",,W","   98",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-04-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","  106",",,W","","","","","    6",",,W","10159",",,W","10108",",,W","   83",",,W","   13",",,W","","","","","","","","","","","","","","","","","","","","","   40",",,W","   24",",,W","   61",",,W","","","","","","","","","  100",",,W","   80",",,W","","","","","","","","","","","   54",",,W","   72",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-04-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  211",",,W","   94",",,W","","","","","   44",",,W","10190",",,W","10142",",,W","   94",",,W","   19",",,W","","","","","","","","","","","","","","","","","","","","","   52",",,W","   36",",,W","   75",",,W","","","","","","","","","   90",",,W","  110",",,W","","","","","","","","","","","   58",",,W","   89",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-04-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  150",",,W","   94",",,W","","","","","   67",",,W","10210",",,W","10163",",,W","   89",",,W","   15",",,W","","","","","","","","","","","","","","","","","","","","","   75",",,W","   58",",,W","   83",",,W","","","","","","","","","   90",",,W","  110",",,W","","","","","","","","","","","   45",",,W","   67",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-04-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  211",",,W","  106",",,W","","","","","  100",",,W","10139",",,W","10098",",,W","  122",",,W","   13",",,W","","","","","","","","","","","","","","","","","","","","","   74",",,W","   55",",,W","   90",",,W","","","","","","","","","   90",",,W","  110",",,W","","","","","","","","","","","   45",",,W","   72",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-04-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  107",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","   83",",,W","","","","","  106",",,W","10037",",,W"," 9986",",,W","  111",",,W","   32",",,W","","","","","","","","","","","","","","","","","","","","","   93",",,W","   86",",,W","   97",",,W","","","","","","","","","  360",",,W","   10",",,W","","","","","","","","","","","   89",",,W","  134",",,W","","","","","    1",",,W","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-04-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  124",",,W,2400","    0",",,W,2400","    0",",,W,2400","  106",",,W","   72",",,W","","","","","   50",",,W","10091",",,W","10051",",,W","   72",",,W","   34",",,W","","","","","","","","","","","","","","","","","","","","","   80",",,W","   59",",,W","   93",",,W","","","","","","","","","  360",",,W","  360",",,W","","","","","","","","","","","   89",",,W","  139",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-04-13","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","   15",",,W,2400","    0",",,W,2400","    0",",,W,2400","  183",",,W","   67",",,W","","","","","   39",",,W","10169",",,W","10115",",,W","   83",",,W","   23",",,W","","","","","","","","","","","","","","","","","","","","","   59",",,W","   38",",,W","   90",",,W","","","","","","","","","   90",",,W","  330",",,W","","","","","","","","","","","   54",",,W","   72",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-04-14","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","   89",",,W","","","","","   67",",,W","10149",",,W","10102",",,W","  111",",,W","   13",",,W","","","","","","","","","","","","","","","","","","","","","   60",",,W","   30",",,W","   83",",,W","","","","","","","","","  190",",,W","  190",",,W","","","","","","","","","","","   58",",,W","   89",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-04-15","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","  211",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   72",",,W","","","","","   83",",,W","10064",",,W","10017",",,W","   94",",,W","   22",",,W","","","","","","","","","","","","","","","","","","","","","   84",",,W","   77",",,W","   93",",,W","","","","","","","","","  320",",,W","  250",",,W","","","","","","","","","","","   54",",,W","  103",",,W","","","","","    1",",,W","","","","","","","","","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-04-16","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","   10",",,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","   50",",,W","","","","","   22",",,W","10041",",,W"," 9997",",,W","   56",",,W","   30",",,W","","","","","","","","","","","","","","","","","","","","","   69",",,W","   50",",,W","   86",",,W","","","","","","","","","  210",",,W","  220",",,W","","","","","","","","","","","   72",",,W","  125",",,W","","","","","    1",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-04-17","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  133",",,W","   61",",,W","","","","","   11",",,W","10081",",,W","10030",",,W","   61",",,W","   23",",,W","","","","","","","","","","","","","","","","","","","","","   56",",,W","   42",",,W","   76",",,W","","","","","","","","","  240",",,W","  250",",,W","","","","","","","","","","","   58",",,W","   81",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","2021-04-18","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  178",",,W","   94",",,W","","","","","   17",",,W","10098",",,W","10047",",,W","   78",",,W","   16",",,W","","","","","","","","","","","","","","","","","","","","","   47",",,W","   34",",,W","   61",",,W","","","","","","","","","  220",",,W","  230",",,W","","","","","","","","","","","   45",",,W","   76",",,W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
